image,memory,category,section,address,bytes,object,source_file,source_sha256
pulse,flash,base_firmware,.text.bhy2_set_host_interrupt_ctrl,0x1a644,36,app/libapp.a(bhy2.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_get_host_interrupt_ctrl,0x1a668,20,app/libapp.a(bhy2.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_set_host_intf_ctrl,0x1a67c,36,app/libapp.a(bhy2.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_set_timestamp_event_req,0x1a6a0,48,app/libapp.a(bhy2.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_flush_fifo,0x1a6d0,12,app/libapp.a(bhy2.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_soft_reset,0x1a6dc,12,app/libapp.a(bhy2.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_init,0x1a6e8,72,app/libapp.a(bhy2.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_register_fifo_parse_callback,0x1a730,68,app/libapp.a(bhy2.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_update_virtual_sensor_list,0x1a774,164,app/libapp.a(bhy2.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_is_sensor_available,0x1a818,28,app/libapp.a(bhy2.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_check_boot_status_ram,0x1a834,116,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_exec_cmd_generic,0x1a8a8,444,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_wait_status_ready,0x1aa64,100,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_init,0x1aac8,48,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_get_regs,0x1aaf8,52,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_get_fifo,0x1ab2c,256,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_set_regs,0x1ac2c,52,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_set_parameter,0x1ac60,24,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_get_product_id,0x1ac78,48,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_get_kernel_version,0x1aca8,68,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_get_boot_status,0x1acec,48,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_get_interrupt_status,0x1ad1c,48,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_reset,0x1ad4c,144,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_upload_firmware_to_ram_partly,0x1addc,88,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_boot_program_ram,0x1ae34,44,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_get_wakeup_fifo,0x1ae60,36,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_get_nonwakeup_fifo,0x1ae84,36,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_get_status_fifo,0x1aea8,124,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_get_parameter,0x1af24,240,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_get_status_fifo_async,0x1b014,36,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_exec_sensor_conf_cmd,0x1b038,96,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_set_fifo_flush,0x1b098,44,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_get_hw_timestamp,0x1b0c4,72,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_hif_get_sensor_info,0x1b10c,92,app/libapp.a(bhy2_hif.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_parse_quaternion,0x1b168,24,app/libapp.a(bhy2_parse.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.bhy2_parse_xyz,0x1b180,16,app/libapp.a(bhy2_parse.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.server_session_cancelled,0x1b190,32,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.server_result_released,0x1b1b0,32,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.link_connected,0x1b1d0,40,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.dispatch_event_work,0x1b1f8,100,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.link_disconnected,0x1b25c,124,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.disconnect_current_link,0x1b2d8,96,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.populate_protocol_metrics.constprop.0,0x1b338,116,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.populate_link_metrics.constprop.0,0x1b3ac,104,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.measured_stage_begin,0x1b414,56,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.reconnect_started,0x1b44c,32,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.server_session_started,0x1b46c,324,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.measured_stage_end,0x1b5b0,68,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.complete_measured_event,0x1b5f4,104,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.server_session_complete,0x1b65c,28,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.reconnect_finished,0x1b678,48,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,training_tensors,.text.server_gradient_received,0x1b6a8,28,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.server_head_ready,0x1b6c4,52,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.link_scan_found,0x1b6f8,88,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.protocol_client_event,0x1b750,216,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.identity_address_type,0x1b828,108,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.format_identity_address,0x1b894,76,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.emit_record.constprop.0,0x1b8e0,56,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.wait_client_event,0x1b918,276,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.discover_protocol_client,0x1ba2c,88,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.reconnect_and_discover,0x1ba84,308,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.run_accepted_trials,0x1bbb8,396,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_event_work_handler,0x1bd44,4688,app/libapp.a(pulse_benchmark_main.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_basic_snapshot,0x1cf94,100,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_finish_connection,0x1cff8,176,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_finish_negotiation,0x1d0a8,228,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_att_mtu_updated,0x1d18c,76,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_disconnected,0x1d1d8,168,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_create_connection,0x1d280,264,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_start_advertising,0x1d388,148,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_recycled,0x1d41c,144,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_start_scanning,0x1d4ac,100,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_scan_received,0x1d510,764,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_param_request,0x1d80c,68,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_uuid_parse,0x1d850,56,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_start_role_activity,0x1d888,124,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_mtu_exchanged,0x1d904,124,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_continue_negotiation,0x1d980,692,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_data_length_updated,0x1dc34,116,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_phy_updated,0x1dca8,116,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_param_updated,0x1dd1c,116,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_connected,0x1dd90,316,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_start,0x1decc,412,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_role_get,0x1e068,40,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_probe_peer,0x1e090,348,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_connected_ref,0x1e1ec,80,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_wait_connected,0x1e23c,112,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_disconnect,0x1e2ac,296,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_wait_disconnected,0x1e3d4,88,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_reconnect,0x1e42c,300,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_link_snapshot_get,0x1e558,312,app/libapp.a(pulse_link.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_metrics_init,0x1e690,256,app/libapp.a(pulse_metrics.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_metrics_event_begin,0x1e790,124,app/libapp.a(pulse_metrics.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_metrics_event_end,0x1e80c,104,app/libapp.a(pulse_metrics.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_metrics_stage_begin,0x1e874,140,app/libapp.a(pulse_metrics.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_metrics_stage_end,0x1e900,88,app/libapp.a(pulse_metrics.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_metrics_store,0x1e958,92,app/libapp.a(pulse_metrics.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_metrics_dump_and_reset,0x1e9b4,1340,app/libapp.a(pulse_metrics.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_metrics_dump_metadata,0x1eef0,860,app/libapp.a(pulse_metrics.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,thread_stacks,.text.pulse_metrics_thread_stack_peak,0x1f24c,40,app/libapp.a(pulse_metrics.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_metrics_system_heap_peak_reset,0x1f274,12,app/libapp.a(pulse_metrics.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_metrics_system_heap_peak_bytes,0x1f280,36,app/libapp.a(pulse_metrics.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.pulse_metrics_hash32,0x1f2a4,52,app/libapp.a(pulse_metrics.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,pulse_state,.text.head_forward_unchecked,0x1f2d8,196,app/libapp.a(pulse_math.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,training_tensors,.text.head_gradient_accumulate,0x1f39c,516,app/libapp.a(pulse_math.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,training_tensors,.text.pulse_gradient_products.part.0,0x1f5a0,372,app/libapp.a(pulse_math.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
